549,204,640,411,0.30,Pen
517,285,639,467,0.57,Pen
548,210,640,405,0.31,Pen
427,44,639,474,0.34,phone
509,291,638,471,0.52,Pen
429,42,639,475,0.28,phone
549,215,640,396,0.32,Pen
510,289,638,470,0.53,Pen
522,284,638,465,0.52,Pen
522,282,638,469,0.69,Pen
522,282,637,467,0.70,Pen
535,271,640,395,0.37,Pen
522,15,640,470,0.30,phone
498,202,637,331,0.26,Pen
469,233,640,398,0.29,Pen
3,397,247,480,0.36,Pen
172,127,310,395,0.37,phone
183,145,310,382,0.70,phone
194,163,315,384,0.69,phone
204,178,312,383,0.83,phone
209,190,316,386,0.84,phone
216,199,320,389,0.82,phone
219,210,321,396,0.87,phone
216,214,314,400,0.85,phone
184,208,299,389,0.73,phone
190,215,300,409,0.91,phone
212,220,309,411,0.91,phone
228,216,320,412,0.91,phone
239,217,325,409,0.92,phone
243,218,330,409,0.92,phone
247,221,329,411,0.90,phone
246,234,328,410,0.83,phone
243,239,324,415,0.91,phone
238,243,318,419,0.91,phone
230,249,309,420,0.91,phone
229,258,303,414,0.92,phone
224,264,294,418,0.89,phone
216,269,291,421,0.90,phone
213,272,284,419,0.90,phone
209,275,279,417,0.89,phone
206,274,275,413,0.89,phone
204,275,273,411,0.89,phone
203,275,272,413,0.89,phone
206,275,274,414,0.89,phone
195,268,265,406,0.87,phone
190,262,262,407,0.87,phone
192,259,263,416,0.89,phone
198,258,268,418,0.90,phone
195,246,277,428,0.91,phone
200,244,283,431,0.90,phone
210,244,302,434,0.87,phone
215,243,317,436,0.91,phone
219,232,330,434,0.93,phone
224,221,337,426,0.91,phone
220,215,338,420,0.88,phone
212,203,337,426,0.90,phone
207,197,332,427,0.92,phone
203,187,335,427,0.88,phone
200,182,347,444,0.87,phone
199,178,351,449,0.87,phone
198,166,347,474,0.82,phone
182,157,346,480,0.73,phone
171,155,344,477,0.68,phone
167,144,337,480,0.54,phone
168,132,339,479,0.46,phone
167,132,350,349,0.29,phone
169,103,347,480,0.34,phone
144,57,378,480,0.28,phone
139,0,443,476,0.27,phone
108,0,426,477,0.25,phone
102,0,422,480,0.38,phone
112,3,424,477,0.43,phone
0,374,203,470,0.30,Pen
111,2,423,480,0.41,phone
111,2,423,476,0.44,phone
110,10,422,476,0.51,phone
107,10,424,474,0.43,phone
112,7,419,474,0.36,phone
108,11,416,473,0.40,phone
111,13,403,475,0.43,phone
0,371,184,468,0.33,Pen
112,16,402,474,0.46,phone
0,373,184,471,0.40,Pen
112,18,399,472,0.42,phone
0,371,183,474,0.36,Pen
109,18,404,471,0.46,phone
93,10,390,480,0.30,phone
0,378,176,470,0.34,Pen
98,23,390,476,0.50,phone
98,21,394,477,0.48,phone
95,19,389,480,0.32,phone
0,379,175,469,0.31,Pen
96,20,384,479,0.38,phone
89,21,382,477,0.32,phone
0,374,169,473,0.35,Pen
90,17,375,480,0.38,phone
0,374,167,463,0.42,Pen
0,370,165,466,0.36,Pen
88,22,374,475,0.42,phone
0,373,170,458,0.34,Pen
91,23,373,474,0.51,phone
96,32,383,477,0.29,phone
0,373,176,468,0.35,Pen
1,427,275,480,0.31,Pen
190,137,479,469,0.32,phone
316,178,532,480,0.47,phone
350,211,570,480,0.57,phone
317,217,595,477,0.65,phone
319,215,605,477,0.42,phone
289,214,592,475,0.64,phone
316,216,599,480,0.48,phone
341,313,379,480,0.31,phone
376,356,416,480,0.82,phone
368,358,412,480,0.77,phone
369,362,413,479,0.85,phone
363,365,410,479,0.65,phone
362,364,413,479,0.64,phone
497,275,638,478,0.75,phone
198,377,346,480,0.81,phone
145,284,333,480,0.74,phone
162,286,375,480,0.46,phone
174,328,372,480,0.83,phone
188,347,406,480,0.76,phone
196,334,401,480,0.71,phone
207,309,405,480,0.62,phone
222,351,427,480,0.76,phone
230,354,432,480,0.75,phone
224,353,430,480,0.74,phone
226,357,427,480,0.77,phone
232,358,420,480,0.41,phone
222,358,414,480,0.56,phone
224,391,384,480,0.54,phone
209,386,385,480,0.45,phone
196,385,394,480,0.54,phone
204,385,389,480,0.43,phone
202,385,390,480,0.61,phone
201,383,390,480,0.70,phone
193,384,387,480,0.46,phone
192,384,388,480,0.38,phone
212,384,389,480,0.35,phone
209,387,389,480,0.54,phone
198,385,391,480,0.37,phone
358,342,491,480,0.29,phone
212,385,393,480,0.67,phone
204,383,389,480,0.62,phone
202,380,387,480,0.41,phone
221,384,387,480,0.69,phone
230,376,395,480,0.55,phone
277,327,502,480,0.78,phone
382,176,585,480,0.37,phone
388,161,577,480,0.78,phone
376,151,569,480,0.71,phone
365,146,588,480,0.48,phone
391,146,585,477,0.79,phone
383,140,590,480,0.60,phone
367,104,558,450,0.40,phone
353,31,571,453,0.36,phone
346,120,542,406,0.61,phone
346,137,526,351,0.41,phone
348,143,526,351,0.37,phone
349,144,521,353,0.42,phone
372,163,494,344,0.53,phone
364,172,489,341,0.67,phone
381,168,481,352,0.60,phone
377,168,473,334,0.48,phone
374,169,472,326,0.81,phone
365,168,462,324,0.89,phone
368,171,462,324,0.89,phone
366,170,459,322,0.89,phone
360,166,457,325,0.90,phone
361,166,453,319,0.89,phone
360,166,455,319,0.89,phone
359,167,454,320,0.89,phone
360,169,455,320,0.91,phone
358,169,454,322,0.90,phone
358,167,456,322,0.89,phone
352,166,459,325,0.87,phone
352,168,459,325,0.88,phone
351,167,460,324,0.88,phone
353,169,459,327,0.90,phone
353,169,461,327,0.89,phone
356,170,465,329,0.90,phone
358,174,468,333,0.85,phone
359,178,470,334,0.83,phone
356,180,470,335,0.80,phone
355,179,471,334,0.84,phone
359,178,470,335,0.84,phone
360,179,470,334,0.82,phone
361,177,468,340,0.77,phone
366,181,468,343,0.75,phone
369,183,469,345,0.78,phone
370,182,466,343,0.83,phone
370,181,466,343,0.86,phone
369,181,465,341,0.86,phone
367,182,468,340,0.85,phone
367,180,467,342,0.86,phone
366,182,469,343,0.81,phone
360,179,466,339,0.79,phone
365,178,466,339,0.82,phone
366,180,461,342,0.81,phone
364,176,466,330,0.83,phone
363,175,461,326,0.87,phone
359,173,459,324,0.85,phone
359,174,457,322,0.88,phone
359,175,453,322,0.86,phone
355,172,451,326,0.87,phone
355,173,454,323,0.87,phone
355,173,453,324,0.86,phone
354,173,452,323,0.89,phone
353,173,453,324,0.89,phone
352,173,453,321,0.89,phone
350,173,453,321,0.86,phone
351,173,451,320,0.87,phone
349,172,452,320,0.87,phone
348,172,453,320,0.86,phone
345,171,452,320,0.84,phone
343,171,452,326,0.72,phone
342,172,453,326,0.77,phone
340,172,451,326,0.85,phone
341,170,450,324,0.86,phone
340,168,451,322,0.91,phone
339,169,452,321,0.92,phone
339,168,452,321,0.93,phone
337,167,450,326,0.91,phone
337,167,445,324,0.92,phone
336,167,445,328,0.93,phone
336,168,443,325,0.92,phone
335,168,446,325,0.92,phone
338,170,447,330,0.92,phone
337,171,447,329,0.93,phone
337,171,445,333,0.91,phone
335,171,445,336,0.91,phone
339,175,444,338,0.91,phone
340,178,445,345,0.91,phone
340,179,444,347,0.90,phone
343,182,442,347,0.89,phone
343,182,440,322,0.88,phone
345,184,444,315,0.86,phone
349,186,436,349,0.88,phone
347,183,436,350,0.89,phone
341,185,438,353,0.88,phone
333,188,431,350,0.90,phone
330,189,434,349,0.89,phone
330,190,428,349,0.88,phone
327,188,429,350,0.89,phone
326,186,425,349,0.88,phone
322,187,421,349,0.90,phone
321,189,423,349,0.91,phone
319,185,417,352,0.90,phone
322,188,419,349,0.91,phone
323,189,421,350,0.90,phone
326,193,424,352,0.87,phone
327,192,418,353,0.88,phone
325,194,418,346,0.89,phone
330,198,426,354,0.89,phone
337,198,423,353,0.88,phone
333,193,421,353,0.89,phone
330,192,419,355,0.89,phone
324,190,420,355,0.89,phone
323,191,416,354,0.89,phone
324,193,420,350,0.89,phone
323,186,418,352,0.91,phone
321,182,420,354,0.91,phone
321,176,428,349,0.90,phone
322,168,430,349,0.87,phone
338,163,437,356,0.90,phone
344,158,447,365,0.93,phone
342,152,447,367,0.90,phone
339,148,459,381,0.89,phone
338,133,483,400,0.80,phone
343,133,489,414,0.77,phone
349,120,505,451,0.52,phone
355,108,532,477,0.62,phone
366,97,565,480,0.37,phone
367,98,570,480,0.71,phone
362,97,582,478,0.71,phone
356,89,585,480,0.64,phone
353,78,580,480,0.50,phone
353,66,560,480,0.40,phone
338,77,545,480,0.60,phone
331,104,513,474,0.83,phone
315,125,479,450,0.86,phone
306,133,479,425,0.89,phone
333,176,452,419,0.92,phone
346,189,453,413,0.92,phone
350,197,463,414,0.90,phone
362,200,461,403,0.89,phone
378,221,462,395,0.71,phone
384,225,468,398,0.90,phone
383,249,477,419,0.89,phone
399,282,483,439,0.91,phone
399,283,480,436,0.91,phone
399,286,480,439,0.91,phone
395,287,478,449,0.88,phone
389,286,487,442,0.86,phone
387,288,488,446,0.87,phone
390,289,483,448,0.86,phone
391,288,476,449,0.90,phone
387,285,475,449,0.90,phone
384,287,475,451,0.89,phone
389,289,481,453,0.90,phone
391,292,484,452,0.91,phone
391,292,484,453,0.91,phone
391,293,484,455,0.91,phone
390,294,477,458,0.91,phone
389,293,477,458,0.90,phone
388,293,477,459,0.91,phone
388,293,478,460,0.91,phone
390,293,473,460,0.89,phone
390,293,476,460,0.91,phone
391,293,476,462,0.90,phone
390,294,475,460,0.91,phone
390,294,474,461,0.91,phone
390,294,472,459,0.90,phone
390,294,473,461,0.91,phone
393,295,474,460,0.90,phone
392,294,474,461,0.91,phone
392,295,474,458,0.91,phone
392,295,473,460,0.91,phone
391,295,475,460,0.91,phone
393,295,475,459,0.91,phone
396,294,477,455,0.92,phone
395,294,474,455,0.92,phone
397,294,476,454,0.91,phone
393,293,477,453,0.88,phone
395,296,476,451,0.89,phone
395,294,474,453,0.88,phone
395,293,479,452,0.89,phone
395,293,472,455,0.88,phone
395,294,470,455,0.88,phone
394,294,471,455,0.84,phone
393,293,470,454,0.86,phone
384,292,471,454,0.85,phone
390,293,470,453,0.87,phone
391,292,470,452,0.89,phone
391,293,470,452,0.88,phone
387,293,470,454,0.87,phone
390,293,470,454,0.88,phone
383,294,471,454,0.87,phone
389,294,471,455,0.88,phone
379,294,473,456,0.87,phone
389,294,471,455,0.89,phone
392,294,471,455,0.89,phone
392,295,471,454,0.88,phone
389,294,471,455,0.88,phone
388,294,472,455,0.88,phone
389,294,473,456,0.89,phone
380,295,474,456,0.88,phone
390,295,472,455,0.88,phone
395,295,473,455,0.90,phone
393,293,473,457,0.86,phone
393,294,472,457,0.89,phone
395,294,473,458,0.90,phone
395,295,477,458,0.88,phone
396,295,480,459,0.91,phone
396,295,475,457,0.91,phone
396,295,474,456,0.91,phone
394,295,475,456,0.90,phone
395,296,475,457,0.92,phone
392,295,477,459,0.90,phone
384,296,483,459,0.89,phone
386,296,480,459,0.89,phone
390,295,476,459,0.88,phone
391,295,477,459,0.89,phone
395,296,477,458,0.90,phone
396,297,478,456,0.91,phone
393,296,485,458,0.91,phone
399,296,480,457,0.91,phone
395,295,478,459,0.90,phone
393,294,482,461,0.89,phone
396,294,477,459,0.89,phone
394,294,480,460,0.90,phone
393,295,478,458,0.90,phone
395,295,474,453,0.90,phone
398,296,490,453,0.89,phone
394,275,492,425,0.86,phone
372,273,477,437,0.92,phone
378,281,487,438,0.94,phone
370,284,487,453,0.94,phone
373,283,513,479,0.92,phone
170,12,432,468,0.29,Ball
0,7,631,467,0.55,Pen
17,6,640,472,0.27,Pen
0,3,626,472,0.42,Pen
281,361,472,476,0.25,Ball
282,363,490,475,0.31,Ball
558,412,639,480,0.27,Pen
588,413,640,480,0.35,Pen
594,418,640,480,0.29,Pen
281,367,490,474,0.30,Ball
279,368,490,474,0.29,Ball
280,369,493,473,0.26,Ball
281,367,491,474,0.26,Ball
281,365,485,475,0.31,Ball
284,368,487,475,0.32,Ball
276,368,487,475,0.26,Ball
270,366,480,476,0.25,Ball
277,364,479,476,0.26,Ball
580,425,640,480,0.27,Pen
579,421,640,478,0.28,Pen
559,412,640,480,0.32,Pen
550,411,640,480,0.30,Pen
549,412,640,480,0.28,Pen
549,412,640,480,0.27,Pen
549,412,640,480,0.28,Pen
550,412,640,480,0.27,Pen
277,358,473,477,0.32,Ball
208,376,397,478,0.32,Ball
192,386,384,480,0.55,Ball
199,385,392,480,0.45,Ball
223,382,404,480,0.28,Ball
207,369,398,477,0.26,Ball
549,410,640,480,0.26,Pen
166,357,379,479,0.35,Ball
153,354,368,480,0.31,Ball
548,409,640,480,0.25,Pen
156,360,384,480,0.34,Ball
155,361,385,480,0.25,Ball
155,361,386,480,0.27,Ball
158,361,388,480,0.38,Ball
156,359,385,477,0.34,Ball
550,411,640,480,0.25,Pen
159,362,386,480,0.35,Ball
550,409,640,480,0.26,Pen
155,359,386,477,0.26,Ball
158,362,388,480,0.27,Ball
156,360,390,480,0.35,Ball
550,412,639,478,0.29,Pen
156,356,393,480,0.42,Ball
157,358,394,480,0.28,Ball
154,359,394,479,0.30,Ball
154,359,392,480,0.38,Ball
157,358,393,480,0.37,Ball
155,359,393,480,0.35,Ball
156,363,392,480,0.27,Ball
158,363,391,480,0.30,Ball
157,364,389,480,0.29,Ball
160,364,390,480,0.28,Ball
163,365,389,480,0.34,Ball
159,364,388,480,0.27,Ball
161,363,389,480,0.29,Ball
159,365,389,480,0.26,Ball
159,364,388,480,0.27,Ball
160,362,387,477,0.28,Ball
161,365,389,480,0.25,Ball
158,365,390,480,0.28,Ball
158,361,388,478,0.38,Ball
160,365,390,480,0.29,Ball
160,363,391,476,0.27,Ball
171,365,397,480,0.35,Ball
198,358,420,479,0.28,Ball
226,351,450,480,0.51,Ball
552,405,640,479,0.33,Pen
555,402,640,479,0.25,Pen
551,405,640,479,0.25,Pen
550,404,640,479,0.31,Pen
549,405,640,478,0.32,Pen
548,404,640,479,0.27,Pen
549,405,640,478,0.25,Pen
550,405,640,478,0.33,Pen
550,406,640,479,0.28,Pen
550,405,640,479,0.35,Pen
552,408,640,478,0.34,Pen
181,359,420,480,0.35,Ball
554,412,639,479,0.45,Pen
555,409,640,480,0.37,Pen
556,410,640,480,0.32,Pen
555,411,640,480,0.29,Pen
556,410,640,480,0.45,Pen
555,409,640,480,0.36,Pen
555,409,640,480,0.27,Pen
554,410,640,480,0.39,Pen
556,411,640,480,0.46,Pen
555,409,640,480,0.44,Pen
556,412,640,479,0.41,Pen
557,411,640,479,0.44,Pen
557,410,640,479,0.45,Pen
557,409,640,480,0.42,Pen
554,410,640,480,0.30,Pen
554,410,640,480,0.35,Pen
554,411,640,480,0.33,Pen
554,410,640,480,0.32,Pen
555,410,639,480,0.33,Pen
554,409,640,480,0.29,Pen
555,410,640,480,0.27,Pen
554,411,640,480,0.30,Pen
199,325,434,480,0.25,Ball
194,322,460,480,0.29,phone
202,323,462,480,0.50,phone
199,320,465,480,0.34,phone
233,322,428,480,0.35,Ball
227,326,431,479,0.28,phone
183,332,422,480,0.29,Ball
182,332,425,480,0.26,Ball
551,383,640,479,0.30,Pen
546,382,640,480,0.30,Pen
549,381,640,479,0.26,Pen
548,381,640,478,0.32,Pen
234,317,461,480,0.50,phone
560,383,639,478,0.26,Pen
271,303,633,474,0.36,Pen
558,370,638,477,0.27,Pen
243,310,472,480,0.33,phone
552,383,640,477,0.39,Pen
209,316,514,480,0.27,phone
569,412,638,479,0.27,Pen
221,326,425,480,0.26,phone
212,322,428,480,0.30,phone
207,325,429,480,0.35,phone
209,326,428,480,0.35,phone
207,325,428,480,0.40,phone
201,323,431,480,0.34,phone
211,325,430,480,0.31,phone
221,325,430,480,0.28,phone
221,324,431,480,0.30,phone
215,326,432,480,0.27,phone
216,327,428,480,0.30,phone
215,326,428,480,0.33,phone
222,326,428,480,0.27,phone
225,323,437,480,0.30,Ball
260,319,457,479,0.38,phone
283,409,447,480,0.25,Ball
27,11,640,470,0.31,Pen
227,359,393,480,0.34,Ball
196,330,385,479,0.27,Ball
532,403,640,477,0.25,Pen
516,400,637,480,0.25,Pen
520,403,638,480,0.28,Pen
507,398,640,479,0.27,Pen
538,393,640,476,0.28,Pen
538,390,640,477,0.27,Pen
545,386,640,473,0.34,Pen
538,382,639,475,0.26,Pen
544,371,640,472,0.35,Pen
540,371,640,446,0.44,Pen
538,372,640,456,0.40,Pen
539,372,640,468,0.28,Pen
538,373,639,471,0.38,Pen
538,374,639,472,0.28,Pen
541,371,640,471,0.40,Pen
545,360,640,476,0.27,Pen
544,363,640,470,0.33,Pen
540,362,640,469,0.29,Pen
539,357,640,452,0.37,Pen
538,360,640,468,0.41,Pen
540,362,640,473,0.37,Pen
541,356,640,476,0.27,Pen
539,358,640,474,0.40,Pen
537,362,640,453,0.39,Pen
539,363,640,452,0.31,Pen
537,364,640,452,0.38,Pen
540,362,640,476,0.26,Pen
541,361,640,472,0.32,Pen
539,363,640,447,0.43,Pen
537,366,640,470,0.33,Pen
539,363,640,457,0.37,Pen
544,366,639,472,0.36,Pen
543,366,639,472,0.34,Pen
542,362,640,469,0.36,Pen
543,365,639,473,0.34,Pen
542,364,640,472,0.30,Pen
549,365,639,474,0.29,Pen
545,363,640,475,0.30,Pen
548,364,639,472,0.27,Pen
545,364,640,464,0.38,Pen
545,366,639,469,0.41,Pen
543,364,640,467,0.38,Pen
545,365,640,467,0.40,Pen
545,365,640,473,0.38,Pen
542,366,640,448,0.37,Pen
545,365,639,471,0.34,Pen
543,365,639,467,0.32,Pen
545,365,640,471,0.41,Pen
208,328,414,480,0.26,phone
542,367,640,458,0.39,Pen
543,365,640,466,0.39,Pen
543,365,640,445,0.38,Pen
544,365,639,475,0.29,Pen
544,364,640,474,0.34,Pen
544,364,639,465,0.26,Pen
541,364,640,453,0.37,Pen
544,364,639,476,0.32,Pen
546,364,639,470,0.29,Pen
545,365,640,464,0.43,Pen
543,363,640,453,0.34,Pen
544,364,639,474,0.26,Pen
544,365,640,470,0.35,Pen
542,365,640,454,0.39,Pen
547,366,640,461,0.35,Pen
539,366,640,447,0.47,Pen
541,362,640,474,0.29,Pen
543,362,640,475,0.28,Pen
546,363,640,474,0.30,Pen
546,362,640,474,0.31,Pen
243,314,429,479,0.25,Ball
549,364,639,473,0.27,Pen
544,363,640,453,0.39,Pen
546,364,640,472,0.37,Pen
546,362,639,473,0.26,Pen
550,364,639,475,0.26,Pen
16,17,640,460,0.26,Pen
124,399,286,480,0.31,Ball
159,416,305,480,0.28,Ball
91,294,284,479,0.32,Ball
97,294,286,477,0.38,Ball
413,380,617,480,0.62,Ball
409,329,613,469,0.26,Pen
351,351,469,466,0.75,Ball
465,333,639,479,0.72,Ball
569,320,640,476,0.66,Ball
521,345,640,478,0.74,Ball
108,446,172,480,0.31,Ball
544,382,640,480,0.40,Ball
488,404,640,480,0.70,Ball
331,305,450,418,0.84,Ball
307,374,477,480,0.42,Ball
425,307,498,402,0.64,Ball
359,394,447,480,0.27,phone
333,341,452,470,0.76,Ball
519,291,625,378,0.39,Ball
143,297,289,467,0.41,Ball
161,180,275,291,0.53,Ball
258,377,472,479,0.33,Ball
267,425,457,480,0.38,Ball
295,434,469,480,0.41,Ball
336,292,557,447,0.52,Ball
508,333,640,414,0.26,Pen
487,300,577,401,0.57,Ball
493,296,639,382,0.26,Pen
440,288,542,395,0.70,Ball
270,327,355,427,0.29,Ball
255,247,409,388,0.53,Ball
286,296,382,395,0.68,Ball
380,444,468,480,0.51,Ball
273,412,413,480,0.40,Ball
274,417,407,480,0.68,Ball
598,368,640,480,0.69,Ball
175,366,295,479,0.77,Ball
239,276,317,361,0.38,Ball
201,302,283,395,0.61,Ball
208,312,305,396,0.50,Ball
209,306,307,395,0.42,Ball
213,305,306,396,0.55,Ball
599,357,638,404,0.25,phone
49,6,635,468,0.27,Pen
214,85,412,330,0.48,Ball
531,231,640,389,0.30,Ball
442,204,475,266,0.28,phone
141,91,393,331,0.30,phone
0,11,423,419,0.40,Pen
0,5,415,460,0.54,Pen
147,64,473,480,0.25,Ball
181,66,469,480,0.25,Ball
175,66,473,480,0.31,Ball
161,64,489,480,0.25,Ball
159,58,448,477,0.31,Ball
359,203,639,479,0.25,phone
261,366,486,477,0.39,Ball
265,370,478,477,0.25,Ball
256,339,472,480,0.25,Ball
187,176,453,480,0.27,Ball
147,18,468,480,0.45,Ball
176,5,485,476,0.41,Ball
162,0,639,474,0.26,Ball
162,0,639,472,0.34,Ball
156,0,640,471,0.29,Ball
110,0,559,464,0.26,Ball
155,0,635,473,0.29,Ball
178,9,629,377,0.32,phone
223,2,452,194,0.34,phone
0,122,234,480,0.25,Ball
311,3,626,198,0.29,Ball
320,225,548,477,0.31,Ball
278,1,638,92,0.25,Pen
303,0,637,79,0.35,Pen
272,261,640,480,0.28,Pen
602,403,637,478,0.31,rubik-s cube
398,308,639,480,0.28,Pen
430,299,640,479,0.28,Pen
3,329,312,479,0.28,Ball
0,159,619,475,0.26,Pen
34,7,640,474,0.27,Pen
33,11,497,331,0.51,Ball
474,271,632,474,0.27,Ball
13,0,640,480,0.39,Ball
0,2,628,480,0.46,Ball
0,0,634,480,0.25,Ball
0,32,628,480,0.26,Ball
0,9,629,479,0.30,Ball
0,2,630,480,0.29,Ball
0,0,630,480,0.32,Ball
0,2,630,480,0.28,Ball
0,3,630,479,0.27,Ball
0,4,630,480,0.32,Ball
0,6,630,479,0.34,Ball
0,4,628,478,0.33,Ball
22,0,640,480,0.26,Ball
130,0,640,480,0.26,Ball
193,0,640,480,0.31,Ball
263,0,640,480,0.29,Ball
261,0,640,480,0.47,Ball
250,0,640,476,0.42,Ball
217,0,640,480,0.38,Ball
205,0,640,480,0.49,Ball
217,0,640,479,0.49,Ball
136,0,640,471,0.31,Ball
131,0,640,474,0.43,Ball
141,0,640,469,0.31,Ball
75,0,640,478,0.29,Ball
0,9,293,468,0.33,Ball
519,16,640,274,0.39,Ball
532,20,640,262,0.31,Ball
501,17,639,279,0.29,Ball
490,18,635,207,0.28,Ball
0,13,624,421,0.33,phone
232,0,362,163,0.38,Ball
511,136,637,325,0.39,Ball
309,0,439,144,0.72,Ball
358,0,547,96,0.55,Ball
24,11,640,475,0.61,Ball
4,15,141,452,0.27,Ball
1,5,182,476,0.29,Ball
0,4,185,471,0.30,Ball
0,3,186,475,0.25,Ball
4,0,177,474,0.31,Ball
1,0,102,479,0.27,Ball
0,0,107,475,0.31,Ball
288,14,636,479,0.29,phone
258,12,632,480,0.27,phone
533,238,640,440,0.28,Pen
